"Topic","Name","Representation","Document"
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","However, a church can openly speak to the issues and policies advocated by a political party or its candidates, while still not openly naming, endorsing or opposing particular candidates."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","There are some pressing policy issues that are part of the Republican and Democratic Party platforms and are embraced by current political candidates."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","There are many issues and proposals that are also very differently supported or opposed by the two political parties and their platforms, but are not discussed in this sermon."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","My wife and I did the 2nd day Early Voting was available."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Our nation is voting for a CHANGE on Tuesday! We need a change in our nation! Change in DIRECTION! Change in LEADERSHIP!"
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","You can change a President but still need a Change in SPIRITUAL LEADERSHIP for the nation!"
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","I heard a talk show host say that part of the reason the last election went the way it did was because Evangelical Vote didn't get out!"
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","It is easy to blame the president of the United States or the Supreme Court. It's easy to blame congress or the radical groups that lobby in Washington."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Come Tuesday, election day, many of you might have a real struggle with Romans 13:7. Whoever is our next president is to be given our respect and honor. This is not a suggestion. This is a mandate if you consider the Bible the true, inspired Word of God."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Whoever becomes president this week is no longer a regular person. They are now the authority over us to govern. And we are to honor them, like it or not."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Now some of you may be thinking, No way will I show honor to such a wicked terrible person. The apostle Peter would challenge you on that when he wrote, You who are slaves must submit to your masters with all respect. Do what they tell you not only if they are kind and reasonable, but even if they are cruel. Unfortunately, we do not have the right as believers to determine whether we will show honor or not."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","What if their political views are different than ours? We must not compromise our conscience to just get along. But there is a way to respectfully disagree. We can reject ideas without rejecting a person."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","In recent months, the devil has worked hard at dividing the Body of Christ. He uses race, gender, party affiliation, and anything else he can find to set brother against brother. When any of these issues take precedence over our unity in Christ, we are out of God's will."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","As a Christian, my number one loyalty is to Christ and His people. All other affiliations take a backseat to that. I have strong political views because I see significant moral issues at stake. I see the freedom to proclaim Christ at stake. My vote is not based on who I like the best, or the government benefits I will receive, or a party affiliation. I vote based on which platform I believe is closest to our biblical mandate."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","We have elected a new president, and with that there will be change. Some say the change will be good, others still say that the change will be bad."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Hey, we just lost a presidential election, but it is not the end yet."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","Former Senator Huckabee stated today that he has come to realize that the problem in our country is not a political one, but a spiritual one."
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","So now that the people have decided, what is our response as followers of Jesus? Is it to just breathe a sigh of relief? Is it just to get back to our lives and let our elected officials do their thing? What should I be doing? What should I be thinking about? Where do we go from here?"
"-1","-1_god_election_vote_candidates","['god', 'election', 'vote', 'candidates', 'most', 'presidential', 'say', 'government', 'believe', 'change']","This is a critical time in our country. We have some monumental issues to face. And our leaders have no easy task. So how do we respond? What I believe to be important for us as a body of believers comes out of a few scriptures."
